"","a_log","h_log","sigma","sigma2","error","a_log.est","h_log.est","sigma.est","sigma2.est","converge","BIC","logLik","strtpt"
"69","-2.55555555555556","-4.11111111111111","0.2","0.2","NaN","-2.38213596636154","-3.17973352987101","0.272172911376259","0.242113435295967","0","2017.96772435221","-996.423070498185","23"
"70","-2.33333333333333","-4.55555555555556","0.2","0.2","NaN","-2.38198539219166","-3.17939439292486","0.272163460229439","0.242145211514508","0","2017.96774944038","-996.42308304227","14"
"71","-3","-3.66666666666667","0.2","0.2","NaN","-2.38204117148116","-3.17816984340312","0.27215045785087","0.242154636340838","0","2017.96778615385","-996.423101399003","31"
"72","-2.55555555555556","-3.22222222222222","0.2","0.2","NaN","-2.38217434783683","-3.17957373537085","0.272158107162079","0.242128216883642","0","2017.96772746849","-996.423072056326","43"
"73","-1.22222222222222","-4.55555555555556","0.2","0.2","NaN","-2.38240687670357","-3.1796801840779","0.272174396154821","0.242115115181456","0","2017.96773215353","-996.423074398843","19"
"74","-1.66666666666667","-3.66666666666667","0.2","0.2","NaN","-2.38213671674043","-3.17982006170606","0.272197673172313","0.242105141792059","0","2017.96773654232","-996.42307659324","37"
"75","-1.66666666666667","-5","0.2","0.2","NaN","-2.38208377413514","-3.17927636278603","0.272186150070952","0.242119798039756","0","2017.9677202393","-996.423068441729","7"
"76","-1.22222222222222","-2.33333333333333","0.2","0.2","NaN","-2.38232818055456","-3.17985803714175","0.272162186455446","0.242110985577847","0","2017.96772915525","-996.423072899703","69"
"77","-1.88888888888889","-2.33333333333333","0.2","0.2","NaN","-2.38191808295415","-3.17833696917333","0.272152606845962","0.242111587345599","0","2017.96774068841","-996.423078666285","66"
"78","-1.44444444444444","-1.44444444444444","0.2","0.2","NaN","-2.38201765625998","-3.17896733943853","0.272163530295097","0.242090355388167","0","2017.96772667309","-996.423071658622","88"
"79","-1","-2.77777777777778","0.2","0.2","NaN","-2.38140714544441","-3.17730312809818","0.272238290782547","0.242120575484404","0","2017.96791561956","-996.423166131858","60"
"80","-1.22222222222222","-1","0.2","0.2","NaN","-2.38153629988842","-3.17951165659259","0.27235907275003","0.241963855392582","0","2017.96873702126","-996.423576832707","99"
"81","-2.77777777777778","-5","0.2","0.2","NaN","-2.38215106859834","-3.17943566694237","0.272165529878056","0.242132618905954","0","2017.96772619936","-996.423071421762","2"
"82","-2.11111111111111","-3.22222222222222","0.2","0.2","NaN","-2.38210369810034","-3.17904501400925","0.272167030329278","0.242110857807704","0","2017.96771603017","-996.423066337163","45"
"83","-2.55555555555556","-1","0.2","0.2","NaN","-2.38188273174339","-3.17875662917","0.272197754602406","0.242080064200503","0","2017.96775463359","-996.423085638876","93"
"84","-2.55555555555556","-3.66666666666667","0.2","0.2","NaN","-2.38208157747657","-3.17891702680435","0.272156105531692","0.24213540785752","0","2017.96773246502","-996.42307455459","33"
"85","-1.88888888888889","-3.22222222222222","0.2","0.2","NaN","-2.38220516952611","-3.17914659243895","0.272154905214204","0.242096359335728","0","2017.96772539546","-996.42307101981","46"
"86","-2.77777777777778","-1.88888888888889","0.2","0.2","NaN","-2.38231418225283","-3.17941753629693","0.272177856117798","0.242137954431436","0","2017.96773651014","-996.423076577147","72"
"87","-1.66666666666667","-4.55555555555556","0.2","0.2","NaN","-2.3819573125299","-3.17831257463878","0.272147723232015","0.242070202754409","0","2017.9677732095","-996.42309492683","17"
"88","-1.44444444444444","-2.33333333333333","0.2","0.2","NaN","-2.38218227528376","-3.17976289591428","0.272135138271723","0.242084651154705","0","2017.96775619664","-996.4230864204","68"
"89","-1.22222222222222","-3.66666666666667","0.2","0.2","NaN","-2.38227527456336","-3.17992951295719","0.272147335576269","0.24208395777413","0","2017.9677501966","-996.423083420381","39"
"90","-3","-4.11111111111111","0.2","0.2","NaN","-2.38217423518744","-3.17873258196277","0.272186789977814","0.242105444791876","0","2017.96772793016","-996.42307228716","21"
"91","-1.44444444444444","-4.11111111111111","0.2","0.2","NaN","-2.3821974898484","-3.1792451917973","0.272064489721909","0.242084865892596","0","2017.96789829283","-996.423157468493","28"
"92","-1","-4.11111111111111","0.2","0.2","NaN","-2.38169981297966","-3.17877722403139","0.27212189870257","0.242142710100994","0","2017.96781674265","-996.423116693406","30"
"93","-1.22222222222222","-4.11111111111111","0.2","0.2","NaN","-2.38192166757859","-3.17931028608319","0.272183434715148","0.24206998000566","0","2017.96776290083","-996.423089772495","29"
"94","-1","-3.22222222222222","0.2","0.2","NaN","-2.38145723795068","-3.17858423672766","0.272087466546807","0.24218128586897","0","2017.96802286376","-996.423219753959","50"
"95","-2.55555555555556","-1.44444444444444","0.2","0.2","NaN","-2.38168908663034","-3.17902159961773","0.272239266827225","0.242120674078943","0","2017.9678335263","-996.423125085231","83"
"96","-1.66666666666667","-2.33333333333333","0.2","0.2","NaN","-2.38217560709914","-3.1787631466089","0.272177985150626","0.242201132015493","0","2017.96787402194","-996.423145333052","67"
"97","-1.88888888888889","-1","0.2","0.2","NaN","-2.38200661455462","-3.17948114738773","0.272138193929831","0.242122423887197","0","2017.96774660613","-996.423081625144","96"
"98","-1.22222222222222","-1.44444444444444","0.2","0.2","NaN","-2.38194330046535","-3.17891688242798","0.272180651593743","0.242122961114721","0","2017.96772674587","-996.423071695017","89"
