"","a_log","h_log","log_w","kr_log","sigma","sigma2","error","a_log.est","h_log.est","log_w.est","kr_log.est","sigma.est","sigma2.est","converge","BIC","logLik","strtpt"
"44","-1.5","-1","-7.5","-2.375","0.2","0.2","NaN","-1.29445999208772","-2.86242870209302","3.41276248980775","-5.15793671115164","0.221026088823977","0.242055344139812","0","1808.75169352938","-885.53465924781","199"
"45","-2.5","-2","-8.75","-1.75","0.2","0.2","NaN","-2.14701304255728","-3.51417776850254","-2.53854477030976","-5.18422774856662","0.214438333143056","0.24214651566576","0","1778.48685040996","-870.402237688099","292"
"46","-2.5","-1","-7.5","-1.75","0.2","0.2","NaN","-2.08588560351436","-3.39915532388801","-1.02078269337163","-5.18932819943057","0.214158800987178","0.242606555925305","0","1776.85116385311","-869.584394409673","322"
"47","-2.5","-2","-5","-0.5","0.2","0.2","NaN","-2.08884342032101","-3.40604782216172","-1.07712184520438","-5.18769566998561","0.214136701611449","0.24265301810517","0","1776.84552441273","-869.581574689483","617"
"48","-2.5","-5","-5","-3","0.2","0.2","NaN","-2.08901268287897","-3.40430528043121","-1.07683768185779","-5.18836598836455","0.214168775976559","0.242664042032531","0","1776.84557392293","-869.581599444584","102"
"49","-2.5","-3","-7.5","-2.375","0.2","0.2","NaN","-2.16120506674692","-3.54323600082552","-6.26361609194351","-5.15455666955675","0.214777959749931","0.24266649471264","0","1779.95482040214","-871.136222684191","187"
"50","-2.5","-2","-8.75","-1.125","0.2","0.2","NaN","-2.15919466786783","-3.53512410475135","-3.31706301643088","-5.17575021855802","0.21467133229028","0.242694690795741","0","1779.21949059648","-870.768557781358","417"
"51","-1","-5","-10","-1.125","0.2","0.2","NaN","-2.08837784960635","-3.40443813068979","-1.07491573840287","-5.18741781809063","0.21422687716234","0.242653711091533","0","1776.84562803255","-869.581626499396","380"
"52","-2","-1","-5","-0.5","0.2","0.2","NaN","-2.08828367980972","-3.40564384183575","-1.07053383312591","-5.18582731455464","0.214191531314713","0.242624344899892","0","1776.84571035454","-869.581667660388","623"
"53","-2.5","-4","-7.5","-2.375","0.2","0.2","NaN","-2.08844668825071","-3.40421962769419","-1.07198187803376","-5.18868217958712","0.214177802613145","0.242663649427474","0","1776.84554547672","-869.581585221478","182"
"54","-2","-2","-8.75","-2.375","0.2","0.2","NaN","-2.08883939840218","-3.40638580458145","-1.07651907186048","-5.18805992579144","0.21417381118088","0.242657968370693","0","1776.84555470016","-869.581589833198","168"
"55","-2","-3","-5","-3","0.2","0.2","NaN","-2.08872689436087","-3.40501523840059","-1.07594426491016","-5.18847790426689","0.214154489345069","0.24265881881859","0","1776.84550387131","-869.581564418776","113"
"56","-2","-3","-8.75","-2.375","0.2","0.2","NaN","-2.14292702701217","-3.46412815808632","-1.38662208129257","-5.24748347328496","0.214235033454125","0.242485016105847","0","1777.20635246719","-869.761988716713","163"
"57","-3","-3","-7.5","-0.5","0.2","0.2","NaN","-2.08891598797204","-3.40552921833863","-1.08027590051134","-5.18792789822104","0.214117638886078","0.242644734494784","0","1776.84557131011","-869.581598138176","561"
"58","-2","-2","-5","-1.125","0.2","0.2","NaN","-2.08666893566315","-3.39431833304389","-1.03400018436523","-5.19390312642164","0.214074949083332","0.242374839026925","0","1776.85164705746","-869.584636011851","493"
"59","-2.5","-5","-7.5","-0.5","0.2","0.2","NaN","-2.15861333508821","-3.53544114862249","-3.27335029515852","-5.17458206492963","0.214559507744445","0.242613350933891","0","1779.18766821371","-870.752646589976","552"
"60","-2","-5","-7.5","-0.5","0.2","0.2","NaN","-2.16114366656078","-3.54330254601835","-6.89378717511271","-5.15364254179874","0.214755676462039","0.242666972552716","0","1779.97622372583","-871.146924346033","553"
"61","-2.5","-3","-10","-3","0.2","0.2","NaN","-2.08919444753135","-3.40521702027521","-1.08056945545507","-5.18919100310286","0.214141473226563","0.242594139916999","0","1776.84563067006","-869.581627818148","12"
"62","-1","-2","-6.25","-1.125","0.2","0.2","NaN","-2.0883967667441","-3.40655590060266","-1.07607536358705","-5.18616724834436","0.214126053103897","0.242615246495282","0","1776.8456246101","-869.581624788168","470"
"63","-3","-3","-6.25","-0.5","0.2","0.2","NaN","-2.08891598797204","-3.40552921833863","-1.08027590051134","-5.18792789822104","0.214117638886078","0.242644734494784","0","1776.84557131011","-869.581598138176","586"
"64","-2.5","-3","-8.75","-2.375","0.2","0.2","NaN","-2.08698453743611","-3.40218654549404","-1.08047072833352","-5.18756740496918","0.214096651667589","0.242761327233666","0","1776.84659593526","-869.582110450748","162"
"65","-2","-2","-7.5","-2.375","0.2","0.2","NaN","-2.08883939840218","-3.40638580458145","-1.07651907186048","-5.18805992579144","0.21417381118088","0.242657968370693","0","1776.84555470016","-869.581589833198","193"
"66","-2","-3","-10","-2.375","0.2","0.2","NaN","-2.14292702701217","-3.46412815808632","-1.38662208129257","-5.24748347328496","0.214235033454125","0.242485016105847","0","1777.20635246719","-869.761988716713","138"
"67","-1.5","-2","-8.75","-2.375","0.2","0.2","NaN","-2.15059730482949","-3.5242592969558","-3.23459195636967","-5.16470390510002","0.214523530688161","0.242706827469512","0","1779.14710054023","-870.732362753232","169"
"68","-1","-4","-6.25","-1.75","0.2","0.2","NaN","-2.08749602314357","-3.4057165036159","-1.09696315792518","-5.18695355800801","0.214129534548159","0.242685115022848","0","1776.84754505743","-869.582585011833","335"
