"","a_log","h_log","log_w","kr_log","sigma","sigma2","error","a_log.est","h_log.est","log_w.est","kr_log.est","sigma.est","sigma2.est","converge","BIC","logLik","strtpt"
"44","-1.5","-1","-7.5","-2.375","0.2","0.2","NaN","-1.60887357886841","-3.82648742230902","0.838954459836649","-62.8509637158465","0.414512000920728","0.280074626289504","0","2838.80586465441","-1400.65300660043","199"
"45","-2.5","-2","-8.75","-1.75","0.2","0.2","NaN","-1.57655821156681","-3.83246693550305","0.817534889721738","-8.51694821259617","0.414647184884558","0.280053479434598","0","2838.32613240893","-1400.41314047768","292"
"46","-2.5","-1","-7.5","-1.75","0.2","0.2","NaN","-1.57575697585489","-3.8331652430294","0.829584434290224","-8.51750634866383","0.414323362132502","0.280157797963668","0","2838.32482910502","-1400.41248882573","322"
"47","-2.5","-2","-5","-0.5","0.2","0.2","NaN","-1.55266454691558","-3.81615398190385","0.864774693382016","-8.10651746723648","0.414279816008922","0.280143415158587","0","2838.44234665805","-1400.47124760225","617"
"48","-2.5","-5","-5","-3","0.2","0.2","NaN","-1.60813655156212","-3.82785810305505","0.836918883687681","-12.0955342877231","0.414474935885462","0.28014227520452","0","2838.77769598546","-1400.63892226595","102"
"49","-2.5","-3","-7.5","-2.375","0.2","0.2","NaN","-1.55351618513139","-3.79252903542026","0.835481004496713","-8.01801610792484","0.417797038570183","0.283015939065323","0","2838.74184627395","-1400.62099741019","187"
"50","-2.5","-2","-8.75","-1.125","0.2","0.2","NaN","-1.57535151854086","-3.83103089477382","0.829070501836684","-8.51295928423807","0.414345499172682","0.280110156504838","0","2838.32478920708","-1400.41246887676","417"
"51","-1","-5","-10","-1.125","0.2","0.2","NaN","-1.60879989618249","-3.82720945391982","0.837468671361652","-17.7831695210365","0.414556824292823","0.280168976674711","0","2838.80579657091","-1400.65297255868","380"
"52","-2","-1","-5","-0.5","0.2","0.2","NaN","-1.57536026513498","-3.83136971049728","0.825728156986131","-8.5242026567891","0.414295181012552","0.280252455810032","0","2838.32501821888","-1400.41258338266","623"
"53","-2.5","-4","-7.5","-2.375","0.2","0.2","NaN","-1.60906316825153","-3.82722362738717","0.837283377554723","-26.3110229863381","0.414536394536158","0.280111760024255","0","2838.80583039906","-1400.65298947275","182"
