"","a_log","h_log","log_w","r1_log","r2_log","alpha11","alpha22","alpha12","alpha21","c_log","sigma","sigma2","strtpt","error","a_log.est","h_log.est","log_w.est","r1_log.est","r2_log.est","alpha11.est","alpha12.est","alpha22.est","alpha21.est","c_log.est","sigma.est","sigma2.est","converge","BIC","logLik"
"40","-1","-4","-5","-2","-1","5e-04","5e-04","5e-04","0.001","-15","0.2","0.2","30860","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"41","-3","-3","-5","-1","-1","0.001","0.001","0.001","5e-04","-10","0.2","0.2","106361","NaN","-2.60723031696062","-3.94156806335704","-6.07729085018025","-1.19404949954758","-1.78766819704359","0.00119118174984384","0.0014318360640162","0.00246726950709858","0.000489074481578849","-9.74945996711946","0.213513662855696","0.238554831924926","0","1810.60516107452","-867.6202055035"
"42","-2.5","-3","-6.25","-0.5","-0.5","0.005","0.001","0.005","0.005","-15","0.2","0.2","87712","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"43","-1","-5","-7.5","-0.5","-0.5","0.001","5e-04","5e-04","0.005","-10","0.2","0.2","154055","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"44","-1.5","-4","-8.75","-0.5","-3","0.005","0.001","5e-04","0.001","-5","0.2","0.2","218534","NaN","-2.39644787771478","-2.92401360073725","-5.91014573931102","-1.16824580545695","-1.64055150095237","0.00140955686299743","0.00154234427212643","0.00249101618742597","0.000884879072962301","-4.77928091735103","0.214506133408081","0.241160558661226","0","1815.55948321079","-870.097366571635"
"45","-1.5","-2","-5","-1","-3","5e-04","0.005","5e-04","5e-04","-10","0.2","0.2","98119","NaN","-1.92412711049555","-2.83335283579533","-8.17911537223195","-0.706913167796811","-1.65873401906565","0.00173411958529262","0.000925393517941741","0.00222590975398198","0.000891118783405325","-9.10014466330132","0.242971576135699","0.240654486081903","0","1941.16792343923","-932.901586685853"
"46","-2.5","-1","-7.5","-2","-3","0.005","5e-04","5e-04","0.005","-15","0.2","0.2","63072","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"47","-2","-1","-5","-1","-0.5","5e-04","0.001","0.001","5e-04","-5","0.2","0.2","196748","NaN","-3.02199306083619","1.68457703681632","-7.86018238637176","-1.88110228531727","-1.62599034172147","0.00203184540457501","0.0019862906612854","0.0024503784354865","0.000875247822234377","-3.9122128897089","0.24588932089381","0.241476172629735","0","1956.55265742607","-940.593953679275"
"48","-1.5","-4","-7.5","-0.5","-3","0.001","0.005","5e-04","0.005","-15","0.2","0.2","68934","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"49","-1","-2","-10","-2","-3","0.005","0.005","0.005","5e-04","-15","0.2","0.2","29270","NaN","-1.74338136733789","-2.50362750256146","-4.23818446592561","-1.16164633688775","-7.41660955525758","0.00160611428088263","0.00183683243482157","-0.0824964964820013","-0.121452584564885","-15.2695615518351","0.222514226860627","0.267706189473321","0","1963.01406694677","-943.824658439624"
"50","-1","-2","-5","-1","-1","0.001","5e-04","0.001","5e-04","-5","0.2","0.2","194120","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"51","-1.5","-2","-8.75","-2","-1","0.005","0.005","0.005","5e-04","-10","0.2","0.2","120794","NaN","-2.20368950216585","-3.22587357795627","-5.15862820286798","-1.11692439836924","-1.66881913046464","0.00137836573538346","0.00169071155709584","0.00244669306897249","0.000827842583393468","-9.23814720508895","0.21296294684543","0.240948269077017","0","1805.32868164997","-864.981965791225"
"52","-1","-5","-7.5","-1","-1","5e-04","0.001","0.005","5e-04","-15","0.2","0.2","24180","NaN","-2.44208972920806","-2.04327984425388","-8.04336191033365","-1.25892747821018","-3.28485286274825","0.00174337619134287","0.00105346100546898","0.00201982354876514","-0.00698263109297731","-11.9999392773743","0.222012109672938","0.266617068392034","0","1950.79161656919","-937.713433250835"
"53","-2.5","-5","-6.25","-1","-0.5","0.005","0.005","5e-04","0.005","-5","0.2","0.2","252952","NaN","-2.55698728793806","-4.58927957424425","-5.5802461957656","-1.18891768490198","-1.64611756833286","0.00105561530847536","0.00164070732387351","0.00239940062335419","0.000875152739569264","-6.21867163840597","0.214999454345006","0.241452297328537","0","1810.93218139757","-867.783715665024"
"54","-1","-4","-5","-0.5","-3","5e-04","0.001","0.005","0.001","-15","0.2","0.2","54360","NaN","-2.62166014255534","-3.36724900461214","-8.0089630288476","-1.24348156740692","-3.41208585966947","0.00146563940614169","0.000689247106322795","-0.00435967379537229","0.00087729246026011","-10.81112835082","0.215641516525521","0.261387835326203","0","1917.42332851474","-921.029289223609"
"55","-2.5","-1","-7.5","-0.5","-0.5","0.005","5e-04","5e-04","5e-04","-5","0.2","0.2","185572","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"56","-2.5","-2","-8.75","-2","-1","0.005","0.001","0.001","0.001","-10","0.2","0.2","137667","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"57","-2","-2","-8.75","-1","-1","5e-04","0.001","5e-04","0.001","-10","0.2","0.2","125418","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"58","-3","-5","-6.25","-0.5","-3","0.005","0.001","0.005","0.005","-10","0.2","0.2","178076","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"59","-1","-3","-7.5","-0.5","-1","5e-04","0.005","5e-04","0.005","-15","0.2","0.2","68190","NaN","-2.01442378294248","3.85705039617261","-10.3749727098638","-1.98808346162282","-1.64167181387775","0.00202581090026266","0.00229140233775622","0.00245965765205349","0.000870509128706361","-12.9095901559085","0.247806302456694","0.241441882618799","0","1964.13320237365","-944.384226153062"
"60","-2","-2","-8.75","-2","-1","5e-04","5e-04","0.005","0.001","-5","0.2","0.2","233293","NaN","-2.41417389542837","-2.92368023461984","-7.1820109131747","-1.11439979284121","-1.6467675597961","0.00147511570391959","0.00104871833815614","0.00239015587809284","0.000822475073659878","-4.98935645766997","0.215087665901847","0.23784732335454","0","1827.73661910672","-876.185934519599"
"61","-2.5","-5","-10","-2","-1","0.001","0.005","0.001","0.001","-5","0.2","0.2","231002","NaN","-2.77994212288127","-3.31874398084003","-8.995473941952","-1.30000877285307","-1.62246979143369","0.00143641958784996","0.000982229251543374","0.00242267802830372","0.00116176780062031","-6.19618656021102","0.220640689732578","0.242074806193236","0","1828.87066445716","-876.75295719482"
"62","-3","-3","-7.5","-2","-3","0.001","5e-04","5e-04","0.005","-15","0.2","0.2","61936","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"63","-2","-3","-7.5","-2","-0.5","0.005","0.001","0.001","0.001","-5","0.2","0.2","229188","NaN","-2.57215862389508","-2.02947146863765","-7.73538058878095","-1.34200134061663","-1.60152105247877","0.00171440306996822","0.00104104404432582","0.0023841282140648","0.000893785721407286","-4.95111203915417","0.221685592675628","0.240429519323585","0","1847.82260796581","-886.228928949144"
"64","-1.5","-5","-7.5","-2","-0.5","5e-04","0.005","0.001","0.005","-15","0.2","0.2","78429","NaN","-2.66049961439804","-4.16981044571039","-6.81524725790347","-1.18546962768131","-1.68159702051542","0.00116703385877602","0.00122563050970907","0.00244990390273406","0.000832762560532344","-15.0113637491438","0.215177040299632","0.241142007992089","0","1813.30965378967","-868.972451861072"
"65","-2.5","-1","-7.5","-0.5","-3","0.001","0.001","5e-04","0.001","-15","0.2","0.2","35197","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"66","-1.5","-3","-5","-2","-1","0.001","0.005","0.005","5e-04","-15","0.2","0.2","28614","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"67","-2","-4","-5","-1","-0.5","5e-04","0.005","5e-04","5e-04","-5","0.2","0.2","189983","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"68","-1","-3","-10","-2","-1","0.005","5e-04","5e-04","0.001","-15","0.2","0.2","33015","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"69","-2.5","-3","-7.5","-1","-3","5e-04","0.005","0.001","5e-04","-10","0.2","0.2","108187","NaN","-2.36182529147167","-4.20763458948069","-5.69026750278696","-1.03862141704987","-1.71694372370381","0.00112868370959985","0.00147444019117157","0.002557916164779","0.000702245911171611","-9.576918408567","0.217089116781592","0.239533026094585","0","1808.32371601781","-866.479482975143"
"70","-3","-2","-8.75","-0.5","-0.5","0.001","0.005","0.005","5e-04","-10","0.2","0.2","120291","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"71","-2.5","-1","-5","-1","-1","5e-04","0.001","5e-04","0.001","-5","0.2","0.2","216622","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"72","-1.5","-4","-5","-2","-1","5e-04","5e-04","0.001","0.005","-10","0.2","0.2","162484","NaN","-2.93549947762312","-5.49468995804238","-8.70609661123703","-1.32952729754369","-1.61106321494759","0.001027193074165","0.000999029454811009","0.00247262603249438","0.0009094203791757","-9.39180904415984","0.218781884430336","0.241858386825877","0","1832.59761040101","-878.616430166745"
"73","-1","-2","-5","-0.5","-3","5e-04","0.005","5e-04","5e-04","-5","0.2","0.2","189370","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"74","-1","-1","-8.75","-1","-1","0.001","0.001","5e-04","5e-04","-5","0.2","0.2","187300","NaN","-20.0407709087956","21.6676228612626","-23.1384410626601","-45.3975641408816","-1.67653566680321","0.162836814554108","-0.0517593583447152","0.00243785912778012","0.000819738542095295","8.89249140065341","0.260657023350502","0.241304032196805","0","2018.18206713691","-971.408658534696"
"75","-1.5","-5","-7.5","-2","-0.5","5e-04","5e-04","5e-04","5e-04","-5","0.2","0.2","183054","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"76","-1","-3","-5","-2","-1","5e-04","0.005","0.005","5e-04","-10","0.2","0.2","118615","NaN","-2.3723835576786","-3.37777716493801","-5.80389431008799","-1.14485206221694","-1.7007735845357","0.00134484284090609","0.00143616384417314","0.00234823892508794","0.000827751045376026","-9.02832970451544","0.212948663463674","0.242576340675636","0","1803.18043822574","-863.907844079107"
"77","-3","-1","-5","-0.5","-1","5e-04","0.001","5e-04","0.005","-5","0.2","0.2","247121","NaN","-2.04494238538527","-0.182184135633825","-4.7533781737219","-1.529890850463","-1.5216832237883","0.00180875233144445","0.00229343943799857","0.00265827370557201","0.000916305690200342","-3.4851685777416","0.241148376091209","0.243891990878422","0","1940.43485643155","-932.535053182015"
"78","-2","-4","-7.5","-0.5","-0.5","5e-04","0.001","0.001","0.001","-5","0.2","0.2","227183","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"79","-2","-1","-6.25","-2","-0.5","0.001","0.005","5e-04","0.005","-5","0.2","0.2","251723","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"80","-2","-3","-6.25","-2","-3","5e-04","5e-04","5e-04","0.005","-15","0.2","0.2","60838","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"81","-2","-4","-7.5","-2","-1","0.001","0.005","0.001","0.001","-10","0.2","0.2","139933","NaN","-2.71848245999596","-4.37342293791676","-7.65337803466995","-1.2637186658577","-1.66836754840184","0.00110262757143617","0.00092068307709921","0.00249184229239666","0.000729524244263759","-8.30325202909313","0.217342831021165","0.239849769894289","0","1823.14069621833","-873.887973075405"
"82","-2","-2","-8.75","-1","-3","5e-04","0.005","5e-04","0.005","-10","0.2","0.2","158793","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"83","-1.5","-1","-7.5","-0.5","-0.5","0.001","0.005","0.001","0.001","-5","0.2","0.2","231699","NaN","-2.27554234600346","-0.270352701985446","-4.65264710584212","-1.73174480315274","-1.57290623333056","0.00176316868063949","0.00260397798789322","0.00256256599819311","0.00100434850646316","-5.24104650025176","0.238696902587169","0.242320685181417","0","1929.71297022372","-927.1741100781"
"84","-1","-4","-5","-0.5","-3","0.005","0.005","0.001","0.001","-10","0.2","0.2","140985","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"85","-1","-1","-5","-2","-3","0.005","5e-04","5e-04","0.005","-5","0.2","0.2","245375","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"86","-1.5","-5","-10","-2","-0.5","0.001","5e-04","0.005","0.005","-10","0.2","0.2","174004","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"87","-2.5","-2","-5","-0.5","-0.5","0.001","0.001","0.001","0.001","-5","0.2","0.2","228367","NaN","-2.71298462071761","0.21206632246571","-7.80734263071703","-1.59616778209641","-1.5797659218877","0.00201399374927632","0.00200479624537732","0.00240482618492907","0.000860269702373015","-3.35742112030244","0.243690799273884","0.243396043021177","0","1941.31129692514","-932.973273428811"
"88","-1.5","-4","-7.5","-0.5","-3","0.001","5e-04","5e-04","5e-04","-5","0.2","0.2","183684","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"89","-3","-5","-5","-2","-3","5e-04","5e-04","0.001","0.005","-15","0.2","0.2","70976","NaN","-2.92660679867567","-3.9387390679954","-6.61412621991354","-1.4065368386284","-2.94629811322915","0.00124956932007304","0.00124407263561286","0.00210945506870444","-0.00156838330553176","-13.415253030605","0.219634007917292","0.251971336921118","0","1883.54494223959","-904.090096086034"
